CustomerID,BirthDate,Age,Gender,ZIP,SocioEconomicIndex,PD_Rating,CreditProductCode,IsBankCard,CardStatus,DebtHistory_1_Date,DebtHistory_1_Amount,DebtHistory_1_ReturnReason,DebtHistory_1_CollectionChannel,DebtHistory_1_CollectionChannelCode,DebtHistory_1_CollectionDays,DebtHistory_2_Date,DebtHistory_2_Amount,DebtHistory_2_ReturnReason,DebtHistory_2_CollectionChannel,DebtHistory_2_CollectionChannelCode,DebtHistory_2_CollectionDays,DebtHistory_3_Date,DebtHistory_3_Amount,DebtHistory_3_ReturnReason,DebtHistory_3_CollectionChannel,DebtHistory_3_CollectionChannelCode,DebtHistory_3_CollectionDays,DebtHistory_4_Date,DebtHistory_4_Amount,DebtHistory_4_ReturnReason,DebtHistory_4_CollectionChannel,DebtHistory_4_CollectionChannelCode,DebtHistory_4_CollectionDays,DebtHistory_5_Date,DebtHistory_5_Amount,DebtHistory_5_ReturnReason,DebtHistory_5_CollectionChannel,DebtHistory_5_CollectionChannelCode,DebtHistory_5_CollectionDays,Alert_1_Code,Alert_1_Date,Alert_2_Code,Alert_2_Date,Alert_3_Code,Alert_3_Date,Alert_4_Code,Alert_4_Date,Alert_5_Code,Alert_5_Date
300088,12/11/1949,77,Male,40292,7,High,2,0,Expired,14/01/2024,8142.22,TechnicalError,App,2,140,28/02/2024,9238.47,TechnicalError,CallCenter,2,95,13/04/2024,405.16,InsufficientFunds,App,3,138,28/05/2024,7421.96,TechnicalError,App,2,105,,,,,,,,,,,134,23/08/2025,,,154,02/01/2026
300089,02/02/2001,24,Female,51193,5,High,1,1,Expired,02/02/2022,682.09,InsufficientFunds,App,2,163,,,,,,,,,,,,,,,,,,,,,,,,,141,17/09/2024,135,05/09/2024,,,,,132,19/05/2024
300090,26/09/1977,48,Female,89035,6,Low,4,0,Active,24/01/2023,372.43,InsufficientFunds,App,2,79,10/03/2023,2309.01,InsufficientFunds,App,2,165,24/04/2023,1295.99,InsufficientFunds,CallCenter,1,169,08/06/2023,2346.69,TechnicalError,Branch,1,4,23/07/2023,6327.79,TechnicalError,CallCenter,3,167,182,26/01/2025,,,,,,,,
300091,07/08/1989,36,Male,47029,5,High,4,1,Blocked,12/07/2021,3933.81,CardExpired,App,3,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,27/09/2024,,,,
300092,10/05/1954,72,Other,94470,8,High,1,1,Expired,14/04/2018,3458.98,CardExpired,App,1,13,29/05/2018,6390.56,TechnicalError,CallCenter,1,113,13/07/2018,2457.73,TechnicalError,CallCenter,2,45,27/08/2018,3588.63,CardExpired,CallCenter,2,93,,,,,,,197,31/10/2025,189,19/04/2025,,,135,28/05/2025,129,27/06/2025
300093,01/07/1980,45,Other,94030,1,Low,3,0,Expired,12/10/2015,3752.21,CardExpired,Branch,3,136,26/11/2015,1922,CardExpired,CallCenter,2,37,,,,,,,,,,,,,,,,,,,104,02/07/2024,120,30/12/2024,,,,,110,10/05/2024
300094,02/11/1957,69,Other,25356,8,Low,1,1,Expired,21/03/2020,9476.3,TechnicalError,CallCenter,1,63,05/05/2020,905.62,TechnicalError,App,2,124,19/06/2020,6621.39,CardExpired,CallCenter,1,179,,,,,,,,,,,,,,,,,189,09/08/2025,126,23/09/2025,193,10/09/2025
300095,01/05/1944,81,Other,18922,3,Low,1,1,Blocked,26/03/2023,57.2,InsufficientFunds,CallCenter,1,71,10/05/2023,6638.89,CardExpired,CallCenter,3,26,24/06/2023,6471.77,CardExpired,Branch,2,167,08/08/2023,9947.92,CardExpired,App,3,99,22/09/2023,1624.79,InsufficientFunds,CallCenter,3,124,,,,,150,28/12/2024,196,13/03/2025,126,22/07/2024
300096,08/08/2001,24,Other,13405,1,Medium,4,0,Expired,06/11/2019,3171.63,InsufficientFunds,CallCenter,1,42,21/12/2019,7134.68,InsufficientFunds,Branch,3,62,04/02/2020,3132.42,InsufficientFunds,CallCenter,2,167,20/03/2020,6715.41,InsufficientFunds,Branch,2,94,04/05/2020,9507.56,CardExpired,CallCenter,1,3,195,17/11/2025,,,,,149,28/12/2024,,
300097,10/07/1980,45,Other,95719,6,Medium,4,1,Blocked,12/05/2023,157.28,InsufficientFunds,CallCenter,3,57,26/06/2023,9163.3,TechnicalError,App,3,145,10/08/2023,4400.54,InsufficientFunds,Branch,1,35,,,,,,,,,,,,,165,04/06/2024,187,10/10/2024,,,,,,
300098,06/12/2000,25,Female,30711,6,Medium,1,0,Active,06/08/2024,2674.42,InsufficientFunds,Branch,2,85,20/09/2024,7858.69,CardExpired,App,3,45,04/11/2024,9677.77,InsufficientFunds,Branch,1,53,19/12/2024,4815.32,TechnicalError,App,2,147,02/02/2025,9076.91,CardExpired,App,3,144,135,28/07/2024,,,,,,,,
300099,08/06/1951,74,Other,80650,8,High,4,0,Active,19/08/2021,9598.53,InsufficientFunds,Branch,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,128,23/08/2024,,,,,132,14/05/2024
300100,17/12/1965,61,Female,89793,3,Medium,3,0,Blocked,18/06/2022,1388.51,InsufficientFunds,Branch,2,78,02/08/2022,1913.1,InsufficientFunds,App,1,94,16/09/2022,9708.4,CardExpired,CallCenter,3,65,31/10/2022,2865.81,TechnicalError,App,3,115,15/12/2022,9558.06,InsufficientFunds,App,3,58,134,14/09/2025,153,23/11/2025,171,23/06/2025,124,08/05/2025,183,11/04/2025
300101,26/04/1993,32,Male,22363,2,Low,1,0,Expired,20/11/2022,2745.98,InsufficientFunds,Branch,2,113,,,,,,,,,,,,,,,,,,,,,,,,,184,12/10/2024,,,,,188,16/10/2024,170,17/04/2025
300102,25/04/1960,66,Male,43845,5,Low,3,0,Blocked,22/06/2025,2346.44,TechnicalError,Branch,2,54,06/08/2025,9158.04,InsufficientFunds,App,2,158,20/09/2025,7470.43,TechnicalError,Branch,3,126,04/11/2025,154.88,CardExpired,CallCenter,2,99,,,,,,,,,127,13/12/2025,,,,,173,14/04/2025
300103,26/02/1989,37,Female,87648,7,Low,1,0,Expired,16/02/2018,1252.78,InsufficientFunds,App,3,164,02/04/2018,6124.99,CardExpired,App,3,13,17/05/2018,2717.49,InsufficientFunds,Branch,3,88,,,,,,,,,,,,,,,,,178,17/08/2025,,,,
300104,24/11/1983,42,Other,47951,7,High,1,1,Blocked,16/02/2018,7186.09,CardExpired,Branch,2,103,02/04/2018,7525.84,InsufficientFunds,CallCenter,2,23,,,,,,,,,,,,,,,,,,,140,15/10/2024,,,,,137,06/12/2024,,
300105,12/02/1952,73,Female,91937,2,High,2,0,Active,07/04/2022,3124.69,InsufficientFunds,CallCenter,2,11,22/05/2022,8998.99,CardExpired,CallCenter,2,167,06/07/2022,8320.17,TechnicalError,CallCenter,2,75,,,,,,,,,,,,,144,09/01/2025,191,14/03/2024,126,07/06/2024,151,23/07/2024,,
300106,10/05/1971,54,Female,95083,4,Low,3,0,Blocked,29/03/2017,3136.19,TechnicalError,CallCenter,1,44,13/05/2017,2766.22,TechnicalError,CallCenter,3,16,27/06/2017,1184.62,TechnicalError,CallCenter,2,96,11/08/2017,5024.88,CardExpired,Branch,3,161,25/09/2017,6773.36,InsufficientFunds,CallCenter,1,38,,,,,,,,,,
300107,21/03/2005,20,Male,83996,6,Low,1,0,Blocked,22/05/2022,3139.66,TechnicalError,Branch,3,39,06/07/2022,4305.27,InsufficientFunds,Branch,3,162,20/08/2022,8248.97,TechnicalError,Branch,1,121,04/10/2022,4919.03,InsufficientFunds,CallCenter,1,108,,,,,,,115,13/11/2024,,,,,117,13/02/2025,,
300108,24/05/1991,34,Other,85477,4,Low,3,1,Expired,07/12/2024,4362.75,CardExpired,Branch,2,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,27/10/2024,138,20/04/2024,118,28/03/2024
300109,15/09/1944,82,Other,58129,5,Low,2,1,Expired,03/12/2025,940.15,TechnicalError,Branch,1,119,,,,,,,,,,,,,,,,,,,,,,,,,189,27/02/2025,,,,,102,19/07/2025,,
300110,21/12/1979,46,Other,35122,4,Low,1,1,Active,30/04/2022,3144.37,InsufficientFunds,App,2,120,14/06/2022,5218.9,TechnicalError,CallCenter,1,39,29/07/2022,9360.53,CardExpired,App,2,135,12/09/2022,2795.36,CardExpired,Branch,3,120,27/10/2022,5622.64,CardExpired,Branch,2,44,,,,,,,,,121,09/11/2024
300111,02/09/1996,29,Male,99402,2,Medium,4,1,Expired,02/05/2023,6801.61,InsufficientFunds,Branch,1,54,,,,,,,,,,,,,,,,,,,,,,,,,170,13/07/2025,186,20/06/2025,,,184,28/07/2025,,
300112,06/07/1982,44,Male,29812,1,Low,2,1,Active,26/09/2019,5360.85,TechnicalError,Branch,2,43,10/11/2019,2527.6,InsufficientFunds,App,1,87,25/12/2019,4308.29,TechnicalError,App,2,151,,,,,,,,,,,,,144,30/12/2025,,,139,12/06/2025,,,177,22/03/2026
300113,06/12/1969,57,Other,77730,5,Medium,3,0,Blocked,14/01/2023,4837.71,CardExpired,CallCenter,3,175,28/02/2023,3848.85,InsufficientFunds,App,3,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300114,02/11/1950,76,Male,10597,4,Low,3,1,Expired,28/05/2018,3588.25,CardExpired,CallCenter,2,20,12/07/2018,1504.68,InsufficientFunds,CallCenter,2,51,26/08/2018,7003.98,TechnicalError,CallCenter,2,119,10/10/2018,1271.2,CardExpired,CallCenter,3,91,,,,,,,,,170,14/10/2025,,,,,142,20/11/2025
300115,07/05/1982,43,Male,59119,7,Medium,1,1,Blocked,31/12/2016,8000.98,InsufficientFunds,App,3,178,,,,,,,,,,,,,,,,,,,,,,,,,,,139,29/05/2024,175,19/07/2024,,,,
300116,14/11/1989,36,Female,63857,2,Low,2,0,Active,11/02/2024,6367.74,TechnicalError,Branch,2,19,27/03/2024,4379.46,TechnicalError,App,1,82,11/05/2024,189.81,TechnicalError,CallCenter,1,100,25/06/2024,2317.32,InsufficientFunds,CallCenter,3,10,09/08/2024,333.77,TechnicalError,Branch,2,97,107,07/04/2025,,,,,181,01/02/2025,,
300117,04/02/2000,25,Male,66209,8,Medium,2,0,Blocked,07/04/2021,7697.66,TechnicalError,Branch,1,152,22/05/2021,1761.3,InsufficientFunds,Branch,1,86,06/07/2021,6384.19,TechnicalError,Branch,3,13,,,,,,,,,,,,,,,135,31/07/2024,143,14/01/2025,,,,
300118,26/11/1973,53,Other,27692,6,High,1,1,Expired,03/03/2017,280.6,TechnicalError,Branch,1,145,17/04/2017,8665.35,TechnicalError,Branch,3,35,01/06/2017,4028.76,CardExpired,Branch,2,128,,,,,,,,,,,,,108,15/09/2025,,,171,08/10/2025,,,,
300119,23/01/1999,27,Female,36065,2,Medium,4,0,Active,01/08/2022,7580.81,TechnicalError,Branch,2,64,15/09/2022,4908.76,InsufficientFunds,CallCenter,3,169,,,,,,,,,,,,,,,,,,,,,131,07/06/2025,111,16/01/2026,,,,
300120,21/04/1996,30,Female,27810,4,High,1,0,Active,08/02/2024,7755.05,TechnicalError,Branch,1,70,24/03/2024,1864.37,InsufficientFunds,Branch,1,95,,,,,,,,,,,,,,,,,,,193,24/07/2025,,,,,133,18/10/2025,103,14/12/2025
300121,19/04/1963,62,Other,79594,4,High,2,1,Active,08/08/2019,5080.46,InsufficientFunds,Branch,1,68,22/09/2019,1667.05,TechnicalError,CallCenter,3,46,06/11/2019,3055.33,InsufficientFunds,Branch,1,81,,,,,,,,,,,,,,,117,17/09/2024,187,04/10/2024,,,,
300122,17/05/2002,23,Female,94831,7,High,1,1,Active,20/05/2019,4111.99,InsufficientFunds,App,1,86,04/07/2019,1598.84,TechnicalError,Branch,1,102,,,,,,,,,,,,,,,,,,,118,13/03/2025,149,01/03/2025,,,171,30/10/2025,,
300123,01/05/1994,31,Male,81533,2,Low,1,0,Blocked,24/02/2015,2758.53,TechnicalError,Branch,3,82,10/04/2015,9256.07,InsufficientFunds,Branch,3,97,25/05/2015,4248.03,CardExpired,CallCenter,3,130,09/07/2015,3680.84,TechnicalError,Branch,1,154,,,,,,,,,,,,,,,106,06/02/2025
300124,11/08/1953,72,Female,32423,7,Low,3,1,Expired,29/06/2016,9821.79,InsufficientFunds,CallCenter,2,22,13/08/2016,5850.21,CardExpired,Branch,3,52,27/09/2016,9312.85,InsufficientFunds,Branch,1,97,11/11/2016,2099.2,CardExpired,Branch,2,77,26/12/2016,112.23,CardExpired,Branch,3,118,160,17/11/2024,,,130,17/07/2024,,,,
300125,03/01/1994,31,Female,63826,5,High,3,1,Blocked,06/10/2022,6171.75,InsufficientFunds,Branch,1,42,20/11/2022,667.42,CardExpired,CallCenter,2,159,04/01/2023,9391.04,InsufficientFunds,App,1,85,18/02/2023,6754.06,InsufficientFunds,CallCenter,3,166,,,,,,,,,192,23/11/2024,,,,,134,05/01/2025
300126,12/02/1964,61,Male,17795,5,High,1,1,Active,04/06/2021,1377.82,InsufficientFunds,App,1,64,19/07/2021,941.98,CardExpired,App,1,158,02/09/2021,8458.69,TechnicalError,Branch,3,109,17/10/2021,4521.5,TechnicalError,CallCenter,2,54,,,,,,,,,,,,,119,23/03/2025,,
300127,09/02/1941,84,Other,87895,4,Low,3,1,Active,22/02/2023,8429.91,InsufficientFunds,App,1,98,08/04/2023,699.82,CardExpired,CallCenter,3,109,23/05/2023,1872.61,CardExpired,App,2,113,07/07/2023,3672.14,TechnicalError,Branch,2,53,,,,,,,,,,,,,,,,
300128,19/11/1974,51,Other,26676,7,High,1,0,Blocked,19/06/2017,1269.73,TechnicalError,App,1,73,,,,,,,,,,,,,,,,,,,,,,,,,,,167,02/12/2024,,,,,147,09/05/2025
300129,05/07/1988,37,Female,94234,9,Medium,3,1,Expired,26/05/2019,805.92,TechnicalError,App,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,110,24/12/2024,,,,,,
300130,24/01/1957,68,Female,73416,9,Medium,2,1,Blocked,02/09/2017,9503.6,InsufficientFunds,Branch,1,84,17/10/2017,4950.54,InsufficientFunds,App,1,32,01/12/2017,3476.77,InsufficientFunds,App,2,132,15/01/2018,4906.84,InsufficientFunds,App,2,142,01/03/2018,8338.31,TechnicalError,CallCenter,2,8,199,24/06/2025,,,,,137,11/06/2025,,
300131,04/12/2001,24,Male,82185,9,Medium,2,1,Active,05/11/2015,3537.09,TechnicalError,App,2,86,20/12/2015,7109.9,InsufficientFunds,CallCenter,2,160,03/02/2016,7077.48,TechnicalError,Branch,3,48,19/03/2016,7235.72,TechnicalError,App,2,3,,,,,,,,,169,30/08/2025,,,188,20/12/2024,126,19/05/2025
300132,27/02/1991,35,Other,95392,9,High,2,1,Blocked,10/01/2019,8920.74,InsufficientFunds,App,3,85,24/02/2019,6837.02,TechnicalError,App,1,5,,,,,,,,,,,,,,,,,,,,,,,148,26/11/2025,,,127,31/12/2025
300133,03/07/1990,35,Male,81631,4,Low,1,0,Active,05/12/2015,7082.07,TechnicalError,CallCenter,1,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,08/07/2024,,,132,24/05/2024
300134,12/05/1976,49,Female,84608,9,High,3,0,Blocked,14/08/2020,8518.73,CardExpired,App,1,53,28/09/2020,8701.86,CardExpired,App,2,19,12/11/2020,3879.36,CardExpired,CallCenter,1,94,,,,,,,,,,,,,,,,,,,,,171,08/04/2025
300135,15/05/2006,19,Other,54795,9,Medium,4,0,Expired,05/01/2019,979.22,TechnicalError,App,2,32,19/02/2019,6558.65,InsufficientFunds,Branch,2,76,,,,,,,,,,,,,,,,,,,111,29/05/2024,139,19/02/2025,,,,,151,02/01/2025
300136,12/03/2007,18,Female,45624,9,Medium,4,1,Blocked,02/01/2020,2946.72,CardExpired,App,2,73,16/02/2020,1879.63,CardExpired,CallCenter,2,173,01/04/2020,4183.62,CardExpired,Branch,1,158,16/05/2020,2383.96,TechnicalError,CallCenter,3,179,,,,,,,106,01/01/2025,,,172,20/04/2025,106,17/03/2025,,
300137,14/01/1966,59,Female,10056,7,High,4,0,Expired,31/08/2023,8131.85,InsufficientFunds,Branch,2,116,15/10/2023,1046.68,InsufficientFunds,Branch,1,145,29/11/2023,8675.48,InsufficientFunds,App,2,38,13/01/2024,3299.39,TechnicalError,CallCenter,3,106,,,,,,,,,173,06/08/2025,106,21/07/2025,,,,
300138,12/05/1974,51,Male,82073,3,Low,4,1,Active,30/07/2021,3170.74,InsufficientFunds,Branch,3,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,02/03/2025,172,23/07/2025
300139,06/10/1947,79,Other,66582,1,Low,2,0,Active,17/02/2020,5693.47,InsufficientFunds,CallCenter,2,97,,,,,,,,,,,,,,,,,,,,,,,,,150,05/12/2025,,,133,30/12/2025,,,,
300140,02/11/1945,80,Female,13171,6,High,2,0,Active,17/07/2021,6866.12,InsufficientFunds,CallCenter,1,74,31/08/2021,8093.4,CardExpired,App,2,118,,,,,,,,,,,,,,,,,,,,,101,17/01/2025,,,163,22/01/2025,,
300141,17/08/1967,58,Other,38795,1,Medium,3,0,Blocked,09/11/2021,3826.62,CardExpired,CallCenter,2,170,24/12/2021,3028.38,InsufficientFunds,App,1,126,,,,,,,,,,,,,,,,,,,,,,,,,,,178,27/03/2025
300142,06/10/1967,59,Female,36124,2,Low,2,0,Expired,23/03/2024,9568.6,TechnicalError,Branch,1,141,07/05/2024,4261.23,CardExpired,CallCenter,3,84,21/06/2024,5969.68,CardExpired,CallCenter,3,29,05/08/2024,5668.22,TechnicalError,Branch,2,170,,,,,,,,,,,109,09/10/2025,169,20/07/2025,171,18/12/2025
300143,16/02/1967,58,Male,51698,9,Medium,1,1,Active,03/07/2019,896.35,CardExpired,CallCenter,2,79,17/08/2019,9964.72,InsufficientFunds,CallCenter,2,90,,,,,,,,,,,,,,,,,,,,,,,193,31/12/2024,,,,
300144,02/11/1966,59,Female,96421,9,Medium,2,1,Active,24/01/2022,2491.83,TechnicalError,Branch,2,62,10/03/2022,3592.07,CardExpired,App,2,131,24/04/2022,76.56,TechnicalError,CallCenter,1,144,,,,,,,,,,,,,,,,,132,23/01/2025,111,31/07/2024,132,17/12/2024
300145,01/11/1951,74,Male,20381,5,High,2,1,Active,15/12/2017,9900.14,InsufficientFunds,CallCenter,3,35,29/01/2018,2928.19,TechnicalError,CallCenter,1,127,15/03/2018,9596.77,InsufficientFunds,App,1,144,29/04/2018,4343.08,TechnicalError,App,3,159,,,,,,,,,111,06/07/2024,,,,,192,20/05/2024
300146,06/12/1981,44,Male,17560,2,Medium,1,1,Expired,12/05/2023,405.05,TechnicalError,Branch,2,151,26/06/2023,3491.49,CardExpired,App,2,167,10/08/2023,4966.25,CardExpired,Branch,1,177,24/09/2023,4322.6,TechnicalError,App,2,22,,,,,,,,,,,163,04/03/2025,,,,
300147,02/07/2007,18,Female,73152,3,Medium,3,1,Blocked,08/09/2017,986.52,CardExpired,App,1,25,23/10/2017,6381.41,CardExpired,CallCenter,1,177,07/12/2017,9407.93,TechnicalError,App,3,62,,,,,,,,,,,,,,,187,02/12/2024,,,,,,
300148,12/01/1965,60,Female,97130,1,Medium,3,1,Active,27/04/2018,5729.28,CardExpired,App,1,21,11/06/2018,7668.01,CardExpired,Branch,2,17,26/07/2018,2177.48,CardExpired,CallCenter,1,156,09/09/2018,450.36,CardExpired,CallCenter,3,158,24/10/2018,2910.13,TechnicalError,Branch,2,59,186,20/12/2024,,,136,14/11/2024,163,08/09/2024,,
300149,02/06/1987,38,Female,49581,4,Medium,2,0,Blocked,26/10/2018,3353.37,TechnicalError,CallCenter,2,108,,,,,,,,,,,,,,,,,,,,,,,,,159,22/09/2024,,,,,,,184,12/09/2024
300150,16/10/1982,44,Female,67345,6,Medium,3,0,Blocked,30/11/2016,4236.33,TechnicalError,Branch,1,137,14/01/2017,89.93,TechnicalError,App,2,56,,,,,,,,,,,,,,,,,,,,,,,150,23/08/2025,,,171,19/07/2025
300151,17/12/1997,29,Male,58722,1,High,4,0,Active,03/05/2018,8155.91,TechnicalError,CallCenter,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300152,22/05/1947,78,Male,88918,9,High,1,0,Active,11/05/2024,4242.11,InsufficientFunds,CallCenter,1,28,,,,,,,,,,,,,,,,,,,,,,,,,152,12/06/2024,,,115,30/07/2024,,,160,09/01/2025
300153,13/07/2005,20,Male,45051,2,High,4,1,Expired,27/09/2019,4001.32,TechnicalError,App,1,61,11/11/2019,1508.86,TechnicalError,Branch,2,175,26/12/2019,2216.02,CardExpired,CallCenter,2,63,09/02/2020,5350.31,InsufficientFunds,Branch,1,45,25/03/2020,4420.4,CardExpired,App,2,27,,,124,08/09/2025,,,,,,
300154,12/03/1986,39,Female,12121,6,High,3,0,Active,21/10/2019,4498.18,TechnicalError,Branch,1,141,05/12/2019,8560.62,TechnicalError,App,2,126,19/01/2020,1805,CardExpired,Branch,2,13,,,,,,,,,,,,,,,183,08/01/2025,,,,,165,24/03/2025
300155,13/02/1967,59,Female,17541,9,Low,1,1,Active,21/02/2020,7036.17,TechnicalError,Branch,2,90,,,,,,,,,,,,,,,,,,,,,,,,,153,18/01/2026,,,112,24/05/2025,,,180,07/02/2026
300156,08/05/1959,66,Female,17161,2,Medium,3,1,Blocked,11/05/2021,9877.99,CardExpired,CallCenter,1,31,25/06/2021,8302.66,InsufficientFunds,App,2,136,09/08/2021,2818.31,InsufficientFunds,CallCenter,2,149,,,,,,,,,,,,,,,,,184,12/08/2024,,,,
300157,10/06/1996,29,Other,12723,8,Medium,1,0,Expired,28/11/2022,4043.94,CardExpired,CallCenter,2,39,12/01/2023,2429.94,InsufficientFunds,Branch,2,56,26/02/2023,2017.03,CardExpired,App,2,46,,,,,,,,,,,,,,,157,29/01/2024,174,25/05/2024,,,189,28/06/2024
300158,04/06/1963,62,Other,15454,4,High,4,0,Blocked,03/10/2022,7767.1,CardExpired,Branch,1,24,,,,,,,,,,,,,,,,,,,,,,,,,146,05/01/2025,160,08/09/2024,133,27/01/2025,,,,
300159,24/08/1996,29,Other,23857,2,Low,3,0,Expired,07/07/2020,3442.96,InsufficientFunds,App,2,51,21/08/2020,794.17,InsufficientFunds,CallCenter,2,179,05/10/2020,3545.34,CardExpired,Branch,1,130,19/11/2020,9651.75,InsufficientFunds,CallCenter,3,34,,,,,,,,,,,180,26/10/2024,,,167,24/10/2024
300160,24/02/1963,63,Male,17174,2,Medium,4,1,Active,14/04/2023,2073.39,TechnicalError,App,3,176,29/05/2023,9050.58,CardExpired,App,2,58,13/07/2023,2479.03,InsufficientFunds,App,3,30,27/08/2023,6395.86,CardExpired,App,1,68,11/10/2023,5235.36,InsufficientFunds,App,3,141,128,14/09/2025,,,133,25/09/2025,,,,
300161,22/02/1974,52,Other,26881,5,Medium,1,1,Blocked,12/11/2015,8179.7,InsufficientFunds,Branch,3,174,27/12/2015,8744.33,InsufficientFunds,Branch,1,163,10/02/2016,2714.03,InsufficientFunds,Branch,3,28,26/03/2016,4329.29,TechnicalError,App,2,20,10/05/2016,4575.02,TechnicalError,Branch,2,6,145,24/01/2026,192,19/08/2025,180,11/07/2025,122,15/12/2025,155,20/06/2025
300162,10/04/1969,56,Other,16326,6,Medium,3,0,Active,13/10/2022,9943.76,TechnicalError,CallCenter,3,95,27/11/2022,4269.4,InsufficientFunds,CallCenter,2,3,11/01/2023,937.93,InsufficientFunds,Branch,3,169,25/02/2023,5339.61,TechnicalError,App,3,49,11/04/2023,3587.52,CardExpired,App,2,37,161,08/07/2024,191,09/10/2024,,,185,22/08/2024,,
300163,11/09/1961,64,Other,75183,1,Low,1,1,Active,15/11/2022,5816.97,TechnicalError,CallCenter,3,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300164,11/06/1987,38,Female,17850,8,High,3,1,Blocked,01/01/2018,4842.18,InsufficientFunds,Branch,2,173,15/02/2018,6975.55,TechnicalError,App,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,194,13/11/2024
300165,12/05/1982,43,Male,60831,3,Low,1,0,Expired,18/03/2021,2185.55,CardExpired,App,1,110,02/05/2021,1784.6,InsufficientFunds,Branch,1,84,,,,,,,,,,,,,,,,,,,,,131,06/02/2025,,,143,29/04/2025,152,09/05/2025
300166,26/08/1988,38,Male,32134,9,High,2,0,Expired,13/06/2021,2577.94,TechnicalError,Branch,3,161,,,,,,,,,,,,,,,,,,,,,,,,,,,151,13/05/2026,179,11/08/2025,,,,
300167,23/07/1967,59,Female,58146,2,High,4,1,Blocked,01/10/2024,5721.29,TechnicalError,App,2,87,15/11/2024,7390.12,InsufficientFunds,App,3,75,,,,,,,,,,,,,,,,,,,,,,,,,136,23/02/2026,,
300168,11/12/1986,39,Male,29304,7,Medium,1,0,Blocked,28/05/2023,163.72,TechnicalError,Branch,2,120,12/07/2023,7197.44,InsufficientFunds,Branch,3,51,26/08/2023,618.16,TechnicalError,App,2,1,10/10/2023,3443.55,InsufficientFunds,App,2,12,24/11/2023,9810.15,TechnicalError,App,2,127,198,06/08/2024,,,185,18/04/2025,113,01/12/2024,,
300169,04/06/2007,19,Other,72236,2,Medium,3,0,Blocked,19/12/2021,6577.8,TechnicalError,CallCenter,2,165,02/02/2022,8100.4,TechnicalError,Branch,3,88,19/03/2022,6156.87,TechnicalError,CallCenter,3,77,03/05/2022,1690.9,TechnicalError,Branch,2,48,,,,,,,,,,,,,163,30/05/2025,112,12/05/2025
300170,16/09/1973,52,Other,22592,5,Low,1,0,Blocked,30/01/2019,7896.06,InsufficientFunds,App,2,32,16/03/2019,6847.57,CardExpired,Branch,2,129,30/04/2019,5401.09,TechnicalError,CallCenter,3,28,,,,,,,,,,,,,,,,,,,133,14/12/2024,,
300171,09/06/1997,28,Female,57733,9,Low,1,1,Blocked,21/02/2016,3199.07,CardExpired,CallCenter,1,118,06/04/2016,2066.86,TechnicalError,App,1,161,21/05/2016,6552.78,InsufficientFunds,App,1,19,,,,,,,,,,,,,130,24/11/2024,,,,,132,12/10/2024,,
300172,16/02/1967,58,Other,86423,9,Low,4,1,Blocked,19/10/2019,3411.84,InsufficientFunds,Branch,1,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,02/07/2025,,
300173,01/11/2002,23,Male,42562,3,Medium,2,1,Blocked,14/07/2016,4749.1,CardExpired,CallCenter,2,98,28/08/2016,6900.67,InsufficientFunds,CallCenter,1,5,12/10/2016,2120.33,InsufficientFunds,CallCenter,2,96,26/11/2016,3772.37,CardExpired,CallCenter,2,55,,,,,,,,,165,08/09/2025,138,17/10/2025,,,,
300174,25/12/1946,80,Other,95231,3,Low,1,1,Active,06/04/2022,8563.88,CardExpired,Branch,3,93,21/05/2022,9128.26,InsufficientFunds,App,2,89,05/07/2022,3588,InsufficientFunds,App,1,74,,,,,,,,,,,,,,,114,06/03/2025,,,142,30/06/2025,154,28/11/2025
300175,17/03/1953,73,Male,34864,6,High,1,1,Active,08/06/2018,8939.06,TechnicalError,Branch,3,60,23/07/2018,1009.57,CardExpired,Branch,2,98,06/09/2018,1598.22,CardExpired,App,3,60,,,,,,,,,,,,,,,,,,,,,,
300176,06/02/1996,29,Other,40635,3,Low,1,1,Active,08/08/2020,6603.57,CardExpired,App,1,41,22/09/2020,9296.9,InsufficientFunds,Branch,2,54,06/11/2020,205.81,TechnicalError,Branch,3,59,,,,,,,,,,,,,,,,,177,30/09/2024,141,26/02/2025,,
300177,02/03/1968,57,Male,94936,3,Low,2,1,Active,17/04/2016,8744.2,InsufficientFunds,App,1,28,01/06/2016,5550.19,InsufficientFunds,Branch,2,170,,,,,,,,,,,,,,,,,,,,,103,24/04/2024,,,,,,
